Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
TBC1D7	TBC1D7	gene	HOM:51884468	MGI
TBC1D8	TBC1D8	gene	HOM:51890329	MGI
TBC1D8B	TBC1D8B	gene	HOM:51874722	MGI
TBC1D9	TBC1D9	gene	HOM:51877140	MGI
TBC1D9B	TBC1D9B	gene	HOM:51890330	MGI
TBCA	TBCA	gene	HOM:51884124	MGI
TBCA13	TBCA	gene	HOM:51884124	MGI
TBCB	TBCB	gene	HOM:51872366	MGI
TBCC	TBCC	gene	HOM:51876885	MGI
TBCCD1	TBCCD1	gene	HOM:51879524	MGI
TBCD	TBCD	gene	HOM:51885424	MGI
TBCE	TBCE	gene	HOM:51883325	MGI
TBCEL	TBCEL	gene	HOM:51880253	MGI
TBCK	TBCK	gene	HOM:51876920	MGI
TBDN-1	NAA15	gene	HOM:51875252	MGI
TBET	TBX21	gene	HOM:51881565	MGI
TBETA4	TMSB4X	gene	HOM:51874051	MGI
TBETAR-I	TGFBR1	gene	HOM:51870681	MGI
TBETAR-II	TGFBR2	gene	HOM:51871782	MGI
TBETARI	TGFBR1	gene	HOM:51870681	MGI
TBETARII	TGFBR2	gene	HOM:51871782	MGI
TBK1	TBK1	gene	HOM:51882668	MGI
TBKBP1	TBKBP1	gene	HOM:51884952	MGI
TBL	HERC1	gene	HOM:51882096	MGI
TBL1	TBL1X	gene	HOM:51883642	MGI
TBL1X	TBL1X	gene	HOM:51883642	MGI
TBL1XR1	TBL1XR1	gene	HOM:51874807	MGI
TBL2	TBL2	gene	HOM:51882050	MGI
TBL3	TBL3	gene	HOM:51872225	MGI
TBLR1	TBL1XR1	gene	HOM:51874807	MGI
TBLYM	TBX21	gene	HOM:51881565	MGI
TBN	TAF8	gene	HOM:51881558	MGI
TBOB	TBOB	gene	MGI:4821364	MGI
TBP	TBP	gene	HOM:51875029	MGI
TBP-1	PSMC3	gene	HOM:51882172	MGI
TBPIP	PSMC3IP	gene	HOM:51884655	MGI
TBPL1	TBPL1	gene	HOM:51881620	MGI
TBPL2	TBPL2	gene	HOM:51881566	MGI
TBR-II	TGFBR2	gene	HOM:51871782	MGI
TBR1	TBR1	gene	HOM:51877295	MGI
TBR2	EOMES	gene	HOM:51873505	MGI
TBRG1	TBRG1	gene	HOM:51883845	MGI
TBRG2	TBRG2	gene	MGI:1100866	MGI
TBRG3	TBRG3	gene	MGI:1100876	MGI
TBRG4	TBRG4	gene	HOM:51885756	MGI
TBRIII	TGFBR3	gene	HOM:51880158	MGI
TBSP1	THBS1	gene	HOM:51880353	MGI
TBT1	TBX21	gene	HOM:51881565	MGI
TBX1	TBX1	gene	HOM:51877864	MGI
TBX1 PROTEIN	LITAF	gene	HOM:51874071	MGI
TBX10	TBX10	gene	HOM:51890331	MGI
TBX12	TBX20	gene	HOM:51871917	MGI
TBX13	TBX10	gene	HOM:51890331	MGI
TBX14	TBX15	gene	HOM:51883638	MGI
TBX15	TBX15	gene	HOM:51883638	MGI
TBX18	TBX18	gene	HOM:51885092	MGI
TBX19	TBX19	gene	HOM:51879389	MGI
TBX2	TBX2	gene	HOM:51874529	MGI
TBX20	TBX20	gene	HOM:51871917	MGI
TBX21	TBX21	gene	HOM:51881565	MGI
TBX22	TBX22	gene	HOM:51885731	MGI
TBX3	TBX3	gene	HOM:51881567	MGI
TBX3OS1	TBX3OS1	gene	MGI:3780472	MGI
TBX3OS2	TBX3OS2	gene	MGI:3801954	MGI
TBX4	TBX4	gene	HOM:51878378	MGI
TBX5	TBX5	gene	HOM:51873621	MGI
TBX6	TBX6	gene	HOM:51871484	MGI
TBX7	TBX10	gene	HOM:51890331	MGI
TBX8	TBX15	gene	HOM:51883638	MGI
TBXA2R	TBXA2R	gene	HOM:51885073	MGI
TBXAS1	TBXAS1	gene	HOM:51890332	MGI
TBXT	T	gene	HOM:51871135	MGI
TBYL	TBYL	gene	MGI:5776518	MGI
TC	NOTO	gene	HOM:51875766	MGI
TC	TRY5	gene	HOM:51881696	MGI
TC-PTP	PTPN2	gene	HOM:51871912	MGI
TC10	RHOQ	gene	HOM:51882529	MGI
TC10L	RHOJ	gene	HOM:51880299	MGI
TC1460681	IGHM	gene	HOM:51876533	MGI
TC21	RRAS2	gene	HOM:51882384	MGI
TC2N	TC2N	gene	HOM:51890333	MGI
TCA-3	CCL1	gene	HOM:51886788	MGI
TCA17	TRAPPC2L	gene	HOM:51883925	MGI
TCA4	CCL21A	gene	HOM:51872098	MGI
TCA4	CCL21B	gene	HOM:51872095	MGI
TCA4	CCL21C	gene	MGI:1891386	MGI
TCAD	CDH13	gene	HOM:51879237	MGI
TCAF1	TCAF1	gene	HOM:51874485	MGI
TCAF2	TCAF2	gene	HOM:51874484	MGI
TCAF3	TCAF3	gene	HOM:51874486	MGI
TCAIM	TCAIM	gene	HOM:51886216	MGI
TCALPHA	GNAT2	gene	HOM:51875878	MGI
TCAM1	TCAM1	gene	HOM:51879786	MGI
TCAP	TCAP	gene	HOM:51886136	MGI
TCAP-1	TENM1	gene	HOM:51878169	MGI
TCBA1	NKAIN2	gene	HOM:51881018	MGI
TCBP-49	RCN2	gene	HOM:51880772	MGI
TCCR	IL27RA	gene	HOM:51887842	MGI
TCD-1	TAGAP	gene	HOM:51879238	MGI
TCD-2	FGD2	gene	HOM:51887464	MGI
TCD-3	TCD3	gene	MGI:98501	MGI
TCD-4	TCD4	gene	MGI:98502	MGI
TCD-5	TCD5	gene	MGI:98503	MGI
TCD1	TAGAP	gene	HOM:51879238	MGI
TCD1A	TAGAP	gene	HOM:51879238	MGI
TCD1B	TCD1B	gene	MGI:3700729	MGI
TCD2	FGD2	gene	HOM:51887464	MGI
TCD3	TCD3	gene	MGI:98501	MGI
TCD4	TCD4	gene	MGI:98502	MGI
TCD5	TCD5	gene	MGI:98503	MGI
TCE1	SPSB3	gene	HOM:51874915	MGI
TCE2	MRPS34	gene	HOM:51873752	MGI
TCE3	TCE3	gene	MGI:1930189	MGI
TCE4	CRAMP1	gene	HOM:51872515	MGI
TCE5	IFT140	gene	HOM:51879373	MGI
TCEA1	TCEA1	gene	HOM:51875507	MGI
TCEA2	TCEA2	gene	HOM:51890334	MGI
TCEA3	TCEA3	gene	HOM:51884579	MGI
TCEAL1	TCEAL1	gene	HOM:51890335	MGI
TCEAL3	TCEAL3	gene	HOM:51890336	MGI
TCEAL5	TCEAL5	gene	HOM:51890337	MGI
TCEAL6	TCEAL6	gene	HOM:51890338	MGI
TCEAL7	TCEAL7	gene	HOM:51890339	MGI
TCEAL8	TCEAL8	gene	HOM:51890340	MGI
TCEAL9	TCEAL9	gene	HOM:51890341	MGI
TCEANC	TCEANC	gene	HOM:51890342	MGI
TCEANC2	TCEANC2	gene	HOM:51880996	MGI
TCEAT	TCEA2	gene	HOM:51890334	MGI
TCEB1	ELOC	gene	HOM:51874058	MGI
TCEB1L	SKP1	gene	HOM:51881357	MGI
TCEB2	ELOB	gene	HOM:51871517	MGI
TCEB2L	ELOBL	gene	HOM:51887305	MGI
TCEB3	ELOA	gene	HOM:51874629	MGI
TCEB3BP1	REXO1	gene	HOM:51874385	MGI
TCERG1	TCERG1	gene	HOM:51881569	MGI
TCERG1L	TCERG1L	gene	HOM:51879484	MGI
TCF-1	TCF7	gene	HOM:51885305	MGI
TCF-11	NFE2L1	gene	HOM:51877992	MGI
TCF-2	HNF1B	gene	HOM:51872306	MGI
TCF-3A	FOXA1	gene	HOM:51875749	MGI
TCF-3B	FOXA2	gene	HOM:51870971	MGI
TCF-3G	FOXA3	gene	HOM:51873704	MGI
TCF-4	TCF7L2	gene	HOM:51881571	MGI
TCF1	HNF1A	gene	HOM:51870605	MGI
TCF1	TCF7	gene	HOM:51885305	MGI
TCF11	NFE2L1	gene	HOM:51877992	MGI
TCF12	TCF12	gene	HOM:51881586	MGI
TCF13	TEAD1	gene	HOM:51881583	MGI
TCF13R1	TEAD4	gene	HOM:51890357	MGI
TCF13R2	TEAD3	gene	HOM:51871955	MGI
TCF14	HNF4A	gene	HOM:51874280	MGI
TCF15	TCF15	gene	HOM:51878323	MGI
TCF17	ZFP354A	gene	HOM:51890976	MGI
TCF18	ZEB1	gene	HOM:51877466	MGI
TCF19	TCF19	gene	HOM:51885371	MGI
TCF2	HNF1B	gene	HOM:51872306	MGI
TCF20	TCF20	gene	HOM:51881345	MGI
TCF21	TCF21	gene	HOM:51871362	MGI
TCF23	TCF23	gene	HOM:51877925	MGI
TCF24	TCF24	gene	HOM:51877926	MGI
TCF25	TCF25	gene	HOM:51882812	MGI
TCF3	TCF3	gene	HOM:51873384	MGI
TCF3	TCF7L1	gene	HOM:51876210	MGI
TCF3A	FOXA1	gene	HOM:51875749	MGI
TCF3B	FOXA2	gene	HOM:51870971	MGI
TCF3G	FOXA3	gene	HOM:51873704	MGI
TCF4	HNF4A	gene	HOM:51874280	MGI
TCF4	TCF4	gene	HOM:51881572	MGI
TCF4	TCF7L2	gene	HOM:51881571	MGI
TCF4B	TCF7L2	gene	HOM:51881571	MGI
TCF4E	TCF7L2	gene	HOM:51881571	MGI
TCF7	TCF7	gene	HOM:51885305	MGI
TCF7L1	TCF7L1	gene	HOM:51876210	MGI
TCF7L2	TCF7L2	gene	HOM:51881571	MGI
TCF8	ZEB1	gene	HOM:51877466	MGI
TCF9	NFXL1	gene	HOM:51879331	MGI
TCFAP2A	TFAP2A	gene	HOM:51870768	MGI
TCFAP2B	TFAP2B	gene	HOM:51870769	MGI
TCFAP2C	TFAP2C	gene	HOM:51874227	MGI
TCFAP2D	TFAP2D	gene	HOM:51880983	MGI
TCFAP2E	TFAP2E	gene	HOM:51884351	MGI
TCFAP4	TFAP4	gene	HOM:51890398	MGI
TCFCOUP1	NR2F1	gene	HOM:51872478	MGI
TCFCOUP2	NR2F2	gene	HOM:51872479	MGI
TCFCP2	TFCP2	gene	HOM:51874593	MGI
TCFCP2L1	TFCP2L1	gene	HOM:51884670	MGI
TCFCP2L2	GRHL1	gene	HOM:51887609	MGI
TCFCP2L3	GRHL2	gene	HOM:51876112	MGI
TCFE2A	TCF3	gene	HOM:51873384	MGI
TCFE3	TFE3	gene	HOM:51871947	MGI
TCFEB	TFEB	gene	HOM:51885739	MGI
TCFEC	TFEC	gene	HOM:51879806	MGI
TCFL1	VPS72	gene	HOM:51879659	MGI
TCFL2	LZTR1	gene	HOM:51875632	MGI
TCFL4	MLX	gene	HOM:51877072	MGI
TCFL5	TCFL5	gene	HOM:51890343	MGI
TCFPU1	SPI1	gene	HOM:51871466	MGI
TCFUBF	UBTF	gene	HOM:51881271	MGI
TCGAP	ARHGAP33	gene	HOM:51881396	MGI
TCH	TCH	gene	MGI:98513	MGI
TCHH	TCHH	gene	HOM:51890344	MGI
TCHHL1	TCHHL1	gene	HOM:51890345	MGI
TCHP	TCHP	gene	HOM:51883384	MGI
TCIM	TCIM	gene	HOM:51873859	MGI
TCIRG1	TCIRG1	gene	HOM:51881138	MGI
TCL	RHOJ	gene	HOM:51880299	MGI
TCL-0	TCL0	gene	MGI:98514	MGI
TCL-12	TCL12	gene	MGI:98515	MGI
TCL-30	ENDOU	gene	HOM:51873494	MGI
TCL-4	TCL4	gene	MGI:98516	MGI
TCL-LUB1	TCLLUB1	gene	MGI:98517	MGI
TCL-LUB2	TCLLUB2	gene	MGI:98518	MGI
TCL-LUB9	TCLLUB9	gene	MGI:98519	MGI
TCL-PA1	TCLPA1	gene	MGI:98520	MGI
TCL-TUW11	TCLTUW11	gene	MGI:98521	MGI
TCL-TUW12	TCLTUW12	gene	MGI:98522	MGI
TCL-TUW2	TCLTUW2	gene	MGI:98523	MGI
TCL-TUW20	TCLTUW20	gene	MGI:98524	MGI
TCL-TUW24	TCLTUW24	gene	MGI:98525	MGI
TCL-TUW25	TCLTUW25	gene	MGI:98526	MGI
TCL-TUW27	TCLTUW27	gene	MGI:98527	MGI
TCL-TUW28	TCLTUW28	gene	MGI:98528	MGI
TCL-W1	TCLW12	gene	MGI:98529	MGI
TCL-W18	TCLW18	gene	MGI:98530	MGI
TCL-W5	VPS52	gene	HOM:51890808	MGI
TCL-W73	TCLW73	gene	MGI:98532	MGI
TCL0	TCL0	gene	MGI:98514	MGI
TCL1	TCL1	gene	HOM:51890346	MGI
TCL12	TCL12	gene	MGI:98515	MGI
TCL1B1	TCL1B1	gene	HOM:51890347	MGI
TCL1B2	TCL1B2	gene	HOM:51890349	MGI
TCL1B3	TCL1B3	gene	HOM:51890348	MGI
TCL1B4	TCL1B4	gene	HOM:51890350	MGI
TCL1B5	TCL1B5	gene	HOM:51890351	MGI
TCL4	TCL4	gene	MGI:98516	MGI
TCLLUB1	TCLLUB1	gene	MGI:98517	MGI
TCLLUB2	TCLLUB2	gene	MGI:98518	MGI
TCLLUB9	TCLLUB9	gene	MGI:98519	MGI
TCLPA1	TCLPA1	gene	MGI:98520	MGI
TCLTUW11	TCLTUW11	gene	MGI:98521	MGI
TCLTUW12	TCLTUW12	gene	MGI:98522	MGI
TCLTUW2	TCLTUW2	gene	MGI:98523	MGI
TCLTUW20	TCLTUW20	gene	MGI:98524	MGI
TCLTUW24	TCLTUW24	gene	MGI:98525	MGI
TCLTUW25	TCLTUW25	gene	MGI:98526	MGI
TCLTUW27	TCLTUW27	gene	MGI:98527	MGI
TCLTUW28	TCLTUW28	gene	MGI:98528	MGI
TCLW1	TCLW12	gene	MGI:98529	MGI
TCLW12	TCLW12	gene	MGI:98529	MGI
TCLW18	TCLW18	gene	MGI:98530	MGI
TCLW5	VPS52	gene	HOM:51890808	MGI
TCLW73	TCLW73	gene	MGI:98532	MGI
TCM	TCM	gene	MGI:98533	MGI
TCN-2	TCN2	gene	HOM:51879162	MGI
TCN2	TCN2	gene	HOM:51879162	MGI
TCOF1	TCOF1	gene	HOM:51880219	MGI
TCP	SCGB1B27	gene	HOM:51891966	MGI
TCP-1	TCP1	gene	HOM:51872138	MGI
TCP-1 DELTA	CCT4	gene	HOM:51884339	MGI
TCP-10	TCP10	gene	MGI:98539	MGI
TCP-10A	TCP10A	gene	HOM:51885515	MGI
TCP-10B	TCP10B	gene	HOM:51885516	MGI
TCP-10BT	TCP10B	gene	HOM:51885516	MGI
TCP-10C	TCP10C	gene	HOM:51885517	MGI
TCP-11	TCP11	gene	HOM:51890352	MGI
TCP-1X	ACAT2	gene	HOM:51873626	MGI
TCP-2	PGK2	gene	HOM:51882473	MGI
TCP1	TCP1	gene	HOM:51872138	MGI
TCP1-RS1	ACAT2	gene	HOM:51873626	MGI
TCP1-RS3	CCT3	gene	HOM:51872252	MGI
TCP10	TCP10	gene	MGI:98539	MGI
TCP10A	TCP10A	gene	HOM:51885515	MGI
TCP10B	TCP10B	gene	HOM:51885516	MGI
TCP10C	TCP10C	gene	HOM:51885517	MGI
TCP11	TCP11	gene	HOM:51890352	MGI
TCP11L1	TCP11L1	gene	HOM:51883264	MGI
TCP11L2	TCP11L2	gene	HOM:51882386	MGI
TCP11L3	TCP11X2	gene	HOM:51890353	MGI
TCP11X2	TCP11X2	gene	HOM:51890353	MGI
TCP228	CCL5	gene	HOM:51872100	MGI
TCPE	CCT5	gene	HOM:51881574	MGI
TCPQ	CCT8	gene	HOM:51886799	MGI
TCR-1	SMOK1	gene	HOM:51891990	MGI
TCR1	SMOK1	gene	HOM:51891990	MGI
TCRA-C	TRAC	gene	HOM:51890542	MGI
TCRA-V1	TCRA-V1	gene	MGI:98557	MGI
TCRA-V1.1	TCRA-V1.1	gene	MGI:99775	MGI
TCRA-V1.2	TCRA-V1.2	gene	MGI:99774	MGI
TCRA-V1.3	TCRA-V1.3	gene	MGI:99773	MGI
TCRA-V1.4	TCRA-V1.4	gene	MGI:99772	MGI
TCRA-V1.5	TCRA-V1.5	gene	MGI:99771	MGI
TCRA-V1.6	TCRA-V1.6	gene	MGI:99770	MGI
TCRA-V1.7	TCRA-V1.7	gene	MGI:99769	MGI
TCRA-V1.8	TCRA-V1.8	gene	MGI:99768	MGI
TCRA-V1.9	TCRA-V1.9	gene	MGI:99767	MGI
TCRA-V10	TCRA-V10	gene	MGI:98558	MGI
TCRA-V10.1	TCRA-V10.1	gene	MGI:99766	MGI
TCRA-V10.2	TCRA-V10.2	gene	MGI:99765	MGI
TCRA-V10.3	TCRA-V10.3	gene	MGI:99764	MGI
TCRA-V10.4	TCRA-V10.4	gene	MGI:99763	MGI
TCRA-V10.5	TCRA-V10.5	gene	MGI:99762	MGI
TCRA-V10.6	TCRA-V10.6	gene	MGI:99761	MGI
TCRA-V11	TCRA-V11	gene	MGI:98559	MGI
TCRA-V11.1	TCRA-V11.1	gene	MGI:99760	MGI
TCRA-V11.2	TCRA-V11.2	gene	MGI:99759	MGI
TCRA-V11.3	TCRA-V11.3	gene	MGI:99758	MGI
TCRA-V11.4	TCRA-V11.4	gene	MGI:99757	MGI
TCRA-V11.5	TCRA-V11.5	gene	MGI:99756	MGI
TCRA-V11.6	TCRA-V11.6	gene	MGI:99755	MGI
TCRA-V11.8	TCRA-V11.8	gene	MGI:1341143	MGI
TCRA-V12	TCRA-V12	gene	MGI:99518	MGI
TCRA-V12.1	TCRA-V12.1	gene	MGI:99754	MGI
TCRA-V12.2	TCRA-V12.2	gene	MGI:99753	MGI
TCRA-V12.3	TCRA-V12.3	gene	MGI:99752	MGI
TCRA-V13	TCRA-V13	gene	MGI:98560	MGI
TCRA-V13.2	TCRA-V13.2	gene	MGI:1196230	MGI
TCRA-V13.3	TCRA-V13.3	gene	MGI:1201413	MGI
TCRA-V13.4	TCRA-V13.4	gene	MGI:1201411	MGI
TCRA-V13.5	TCRA-V13.5	gene	MGI:1201410	MGI
TCRA-V14	TCRA-V14	gene	MGI:98561	MGI
TCRA-V15	TCRA-V15	gene	MGI:98562	MGI
TCRA-V15.1	TCRA-V15.1	gene	MGI:99751	MGI
TCRA-V15.2	TCRA-V15.2	gene	MGI:99750	MGI
TCRA-V15.3	TCRA-V15.3	gene	MGI:99749	MGI
TCRA-V16	TCRA-V16	gene	MGI:99519	MGI
TCRA-V16.1	TCRA-V16.1	gene	MGI:106216	MGI
TCRA-V17	TCRA-V17	gene	MGI:99520	MGI
TCRA-V18	TCRA-V18	gene	MGI:99521	MGI
TCRA-V19	TCRA-V19	gene	MGI:99522	MGI
TCRA-V19.1	TCRA-V19.1	gene	MGI:99748	MGI
TCRA-V19.2	TCRA-V19.2	gene	MGI:99747	MGI
TCRA-V2	TCRA-V2	gene	MGI:98563	MGI
TCRA-V2.1	TCRA-V2.1	gene	MGI:99746	MGI
TCRA-V2.2	TCRA-V2.2	gene	MGI:99745	MGI
TCRA-V2.3	TCRA-V2.3	gene	MGI:99744	MGI
TCRA-V2.4	TCRA-V2.4	gene	MGI:98564	MGI
TCRA-V2.5	TCRA-V2.5	gene	MGI:98565	MGI
TCRA-V2.6	TCRA-V2.6	gene	MGI:98566	MGI
TCRA-V2.7	TCRA-V2.7	gene	MGI:108102	MGI
TCRA-V20	TCRA-V20	gene	MGI:106052	MGI
TCRA-V22.1	TCRA-V22.1	gene	MGI:1346323	MGI
TCRA-V22.2	TCRA-V22.2	gene	MGI:1346337	MGI
TCRA-V22.3	TCRA-V22.3	gene	MGI:1346324	MGI
TCRA-V22.4	TCRA-V22.4	gene	MGI:1346326	MGI
TCRA-V23.1	TCRA-V23.1	gene	MGI:108205	MGI
TCRA-V3	TCRA-V3	gene	MGI:98567	MGI
TCRA-V3.1	TCRA-V3.1	gene	MGI:99743	MGI
TCRA-V3.2	TCRA-V3.2	gene	MGI:99742	MGI
TCRA-V3.3	TCRA-V3.3	gene	MGI:99741	MGI
TCRA-V3.4	TCRA-V3.4	gene	MGI:99740	MGI
TCRA-V3.5	TCRA-V3.5	gene	MGI:99739	MGI
TCRA-V3.6	TCRA-V3.6	gene	MGI:99738	MGI
TCRA-V4	TCRA-V4	gene	MGI:98568	MGI
TCRA-V4.1	TCRA-V4.1	gene	MGI:99737	MGI
TCRA-V4.10	TCRA-V4.10	gene	MGI:99736	MGI
TCRA-V4.11	TCRA-V4.11	gene	MGI:99735	MGI
TCRA-V4.2	TCRA-V4.2	gene	MGI:99734	MGI
TCRA-V4.3	TCRA-V4.3	gene	MGI:99733	MGI
TCRA-V4.4	TCRA-V4.4	gene	MGI:99732	MGI
TCRA-V4.5	TCRA-V4.5	gene	MGI:99731	MGI
TCRA-V4.6	TCRA-V4.6	gene	MGI:99730	MGI
TCRA-V4.7	TCRA-V4.7	gene	MGI:99729	MGI
TCRA-V4.8	TCRA-V4.8	gene	MGI:99728	MGI
TCRA-V4.9	TCRA-V4.9	gene	MGI:99727	MGI
TCRA-V5	TCRA-V5	gene	MGI:98569	MGI
TCRA-V5.1	TCRA-V5.1	gene	MGI:99726	MGI
TCRA-V5.2	TCRA-V5.2	gene	MGI:99725	MGI
TCRA-V5.3	TCRA-V5.3	gene	MGI:99724	MGI
TCRA-V5.4	TCRA-V5.4	gene	MGI:99723	MGI
TCRA-V5.5	TCRA-V5.5	gene	MGI:99722	MGI
TCRA-V5.6	TCRA-V5.6	gene	MGI:99721	MGI
TCRA-V5.7	TCRA-V5.7	gene	MGI:99720	MGI
TCRA-V6	TCRA-V6	gene	MGI:98570	MGI
TCRA-V7	TCRA-V7	gene	MGI:98571	MGI
TCRA-V7.1	TCRA-V7.1	gene	MGI:99719	MGI
TCRA-V7.2	TCRA-V7.2	gene	MGI:99718	MGI
TCRA-V7.3	TCRA-V7.3	gene	MGI:99717	MGI
TCRA-V8	TCRA-V8	gene	MGI:98572	MGI
TCRA-V8.1	TCRA-V8.1	gene	MGI:99716	MGI
TCRA-V8.2	TCRA-V8.2	gene	MGI:99715	MGI
TCRA-V8.3	TCRA-V8.3	gene	MGI:99714	MGI
TCRA-V8.4	TCRA-V8.4	gene	MGI:99713	MGI
TCRA-V8.5	TCRA-V8.5	gene	MGI:99712	MGI
TCRA-V9	TCRA-V9	gene	MGI:98573	MGI
TCRA-VA10	TCRA-VA10	gene	MGI:98574	MGI
TCRA-VBMA	TCRA-VBMA	gene	MGI:98575	MGI
TCRA-VBMB	TCRA-VBMB	gene	MGI:98576	MGI
TCRA-VBWB	TCRA-VBWB	gene	MGI:98577	MGI
TCRB-C1	TRBC1	gene	HOM:51890636	MGI
TCRB-C2	TRBC2	gene	HOM:51890635	MGI
TCRB-D1	TRBD1	gene	MGI:4439571	MGI
TCRB-D2	TRBD2	gene	MGI:4439727	MGI
TCRB-V1	TRBV5	gene	HOM:51890656	MGI
TCRB-V10	TRBV4	gene	HOM:51890654	MGI
TCRB-V11	TRBV16	gene	HOM:51890643	MGI
TCRB-V12	TRBV15	gene	HOM:51890642	MGI
TCRB-V13	TRBV14	gene	HOM:51890641	MGI
TCRB-V14	TRBV31	gene	HOM:51890655	MGI
TCRB-V15	TRBV20	gene	HOM:51890649	MGI
TCRB-V16	TRBV3	gene	HOM:51890648	MGI
TCRB-V17	TRBV24	gene	MGI:98591	MGI
TCRB-V18	TRBV30	gene	HOM:51890653	MGI
TCRB-V19	TRBV21	gene	MGI:98593	MGI
TCRB-V2	TRBV1	gene	MGI:98594	MGI
TCRB-V20	TRBV23	gene	HOM:51890651	MGI
TCRB-V3	TRBV26	gene	HOM:51890650	MGI
TCRB-V3.1	TRBV26	gene	HOM:51890650	MGI
TCRB-V3.2	TRBV24	gene	MGI:98591	MGI
TCRB-V4	TRBV2	gene	MGI:98599	MGI
TCRB-V5.1	TRBV12-2	gene	HOM:51890645	MGI
TCRB-V5.2	TRBV12-1	gene	HOM:51890644	MGI
TCRB-V6	TRBV19	gene	HOM:51890647	MGI
TCRB-V8.1	TRBV13-3	gene	HOM:51890638	MGI
TCRB-V8.2	TRBV13-2	gene	HOM:51890639	MGI
TCRB-V8.3	TRBV13-1	gene	HOM:51890640	MGI
TCRB-V9	TRBV17	gene	HOM:51890646	MGI
TCRD-C	TRDC	gene	HOM:51880437	MGI
TCRD-V1	TCRD-V1	gene	MGI:98615	MGI
TCRD-V2	TCRD-V2	gene	MGI:98616	MGI
TCRD-V3	TCRD-V3	gene	MGI:98617	MGI
TCRD-V4	TCRD-V4	gene	MGI:98618	MGI
TCRD-V5	TCRD-V5	gene	MGI:98619	MGI
TCRD-V5T	TCRD-V5T	gene	MGI:98620	MGI
TCRD-V6	TCRD-V6	gene	MGI:98621	MGI
TCRD-V7	TCRD-V7	gene	MGI:98622	MGI
TCRD-V8	TCRD-V8	gene	MGI:1927088	MGI
TCRG-C1	TRGC1	gene	HOM:51890673	MGI
TCRG-C2	TRGC2	gene	HOM:51890674	MGI
TCRG-C3	TRGC3	gene	HOM:51890676	MGI
TCRG-C4	TRGC4	gene	HOM:51890675	MGI
TCRG-J	TCRG-J	gene	MGI:98629	MGI
TCRG-V	TCRG-V	gene	MGI:98630	MGI
TCRG-V1	TRGV1	gene	HOM:51890681	MGI
TCRG-V1.1	TCRG-V1.1	gene	MGI:104910	MGI
TCRG-V1.2	TCRG-V1.2	gene	MGI:104909	MGI
TCRG-V2	TRGV2	gene	HOM:51890679	MGI
TCRG-V3	TRGV3	gene	HOM:51890678	MGI
TCRG-V4	TRGV4	gene	HOM:51890680	MGI
TCRG-V5	TRGV5	gene	HOM:51890682	MGI
TCRG-V6	TRGV6	gene	MGI:98636	MGI
TCRG-V7	TRGV7	gene	HOM:51890677	MGI
TCRIM	TRAT1	gene	HOM:51890559	MGI
TCRK	CD247	gene	HOM:51872156	MGI
TCRZ	ALK	gene	HOM:51872345	MGI
TCRZ	CD247	gene	HOM:51872156	MGI
TCS-1	TAGAP	gene	HOM:51879238	MGI
TCS-2	FGD2	gene	HOM:51887464	MGI
TCS-3	TCD3	gene	MGI:98501	MGI
TCS1	TAGAP	gene	HOM:51879238	MGI
TCS2	FGD2	gene	HOM:51887464	MGI
TCS3	TCD3	gene	MGI:98501	MGI
TCSK	ITK	gene	HOM:51873608	MGI
TCSTF-64	CSTF2T	gene	HOM:51887050	MGI
TCSTV1A	TCSTV1A	gene	MGI:1933437	MGI
TCSTV1B	TCSTV1B	gene	MGI:5433982	MGI
TCSTV2A	TCSTV2A	gene	MGI:2681166	MGI
TCSTV2B	TCSTV2B	gene	MGI:5433925	MGI
TCSTV2C	TCSTV2C	gene	MGI:5434123	MGI
TCSTV3	TCSTV3	gene	MGI:2675349	MGI
TCSTV4	TCSTV4	gene	MGI:4840510	MGI
TCSTV5	TCSTV5A	gene	MGI:3588226	MGI
TCSTV5A	TCSTV5A	gene	MGI:3588226	MGI
TCSTV5B	TCSTV5B	gene	MGI:7547024	MGI
TCSTV6	TCSTV6A	gene	MGI:1277199	MGI
TCSTV6A	TCSTV6A	gene	MGI:1277199	MGI
TCSTV6B	TCSTV6B	gene	MGI:5433926	MGI
TCSTV7A	TCSTV7A	gene	MGI:2687009	MGI
TCSTV7B	TCSTV7B	gene	MGI:5433895	MGI
TCSTV8	TCSTV8	gene	MGI:7539298	MGI
TCT	TCT	gene	MGI:5292726	MGI
TCT	TCT1	gene	MGI:98638	MGI
TCT	TCT2	gene	MGI:98639	MGI
TCT-1	TCT1	gene	MGI:98638	MGI
TCT-2	TCT2	gene	MGI:98639	MGI
TCT1	TCT1	gene	MGI:98638	MGI
TCT2	TCT2	gene	MGI:98639	MGI
TCTA	TCTA	gene	HOM:51882073	MGI
TCTAL	TCTA	gene	HOM:51882073	MGI
TCTE-1	DRC5	gene	HOM:51880289	MGI
TCTE-2	TCTE2	gene	MGI:98641	MGI
TCTE-3	DYNLT2A1	gene	HOM:51887278	MGI
TCTE1	DRC5	gene	HOM:51880289	MGI
TCTE1L	DYNLT3	gene	HOM:51881576	MGI
TCTE2	TCTE2	gene	MGI:98641	MGI
TCTE3	DYNLT2A1	gene	HOM:51887278	MGI
TCTE5	PPP1R11	gene	HOM:51882631	MGI
