Gene Synonym	Gene name	Gene type	Gene stable ID	Gene description
RPS3AP17	RPS3AP17	gene	HGNC:36083	HGNC
RPS3AP18	RPS3AP18	gene	HGNC:35893	HGNC
RPS3AP19	RPS3AP19	gene	HGNC:36467	HGNC
RPS3AP2	RPS3AP2	gene	HGNC:14196	HGNC
RPS3AP20	RPS3AP20	gene	HGNC:36141	HGNC
RPS3AP21	RPS3AP21	gene	HGNC:36841	HGNC
RPS3AP22	RPS3AP22	gene	HGNC:36573	HGNC
RPS3AP23	RPS3AP23	gene	HGNC:36767	HGNC
RPS3AP24	RPS3AP24	gene	HGNC:36267	HGNC
RPS3AP25	RPS3AP25	gene	HGNC:36801	HGNC
RPS3AP26	RPS3AP26	gene	HGNC:36513	HGNC
RPS3AP27	RPS3AP27	gene	HGNC:35978	HGNC
RPS3AP28	RPS3AP28	gene	HGNC:35738	HGNC
RPS3AP29	RPS3AP29	gene	HGNC:35531	HGNC
RPS3AP3	RPS3AP3	gene	HGNC:16537	HGNC
RPS3AP30	RPS3AP30	gene	HGNC:35538	HGNC
RPS3AP31	RPS3AP31	gene	HGNC:36860	HGNC
RPS3AP32	RPS3AP32	gene	HGNC:36717	HGNC
RPS3AP33	RPS3AP33	gene	HGNC:35476	HGNC
RPS3AP34	RPS3AP34	gene	HGNC:36293	HGNC
RPS3AP35	RPS3AP35	gene	HGNC:35902	HGNC
RPS3AP36	RPS3AP36	gene	HGNC:35596	HGNC
RPS3AP37	RPS3AP37	gene	HGNC:36691	HGNC
RPS3AP38	RPS3AP38	gene	HGNC:36145	HGNC
RPS3AP39	RPS3AP39	gene	HGNC:35490	HGNC
RPS3AP4	RPS3AP4	gene	HGNC:23562	HGNC
RPS3AP40	RPS3AP40	gene	HGNC:35869	HGNC
RPS3AP41	RPS3AP41	gene	HGNC:37000	HGNC
RPS3AP42	RPS3AP42	gene	HGNC:35605	HGNC
RPS3AP43	RPS3AP43	gene	HGNC:36684	HGNC
RPS3AP44	RPS3AP44	gene	HGNC:36761	HGNC
RPS3AP46	RPS3AP46	gene	HGNC:36338	HGNC
RPS3AP47	RPS3AP47	gene	HGNC:36744	HGNC
RPS3AP48	RPS3AP48	gene	HGNC:36792	HGNC
RPS3AP49	RPS3AP49	gene	HGNC:36810	HGNC
RPS3AP5	RPS3AP5	gene	HGNC:23744	HGNC
RPS3AP50	RPS3AP50	gene	HGNC:37018	HGNC
RPS3AP51	RPS3AP51	gene	HGNC:35480	HGNC
RPS3AP52	RPS3AP52	gene	HGNC:42004	HGNC
RPS3AP53	RPS3AP53	gene	HGNC:44500	HGNC
RPS3AP54	RPS3AP54	gene	HGNC:49750	HGNC
RPS3AP55	RPS3AP55	gene	HGNC:56987	HGNC
RPS3AP6	RPS3AP6	gene	HGNC:18630	HGNC
RPS3AP7	RPS3AP7	gene	HGNC:36376	HGNC
RPS3AP8	RPS3AP8	gene	HGNC:35638	HGNC
RPS3AP9	RPS3AP9	gene	HGNC:36150	HGNC
RPS3P1	RPS3P1	gene	HGNC:16579	HGNC
RPS3P2	RPS3P2	gene	HGNC:16603	HGNC
RPS3P3	RPS3P3	gene	HGNC:36700	HGNC
RPS3P4	RPS3P4	gene	HGNC:36616	HGNC
RPS3P5	RPS3P5	gene	HGNC:36869	HGNC
RPS3P6	RPS3P6	gene	HGNC:36061	HGNC
RPS3P7	RPS3P7	gene	HGNC:36056	HGNC
RPS4	RPS4X	gene	HOM:51882034	HGNC
RPS4L	RPS4XP3	gene	HGNC:16251	HGNC
RPS4L2	RPS4XP2	gene	HGNC:16563	HGNC
RPS4P1	RPS4XP1	gene	HGNC:32444	HGNC
RPS4P10	RPS4XP10	gene	HGNC:35741	HGNC
RPS4P11	RPS4XP11	gene	HGNC:37013	HGNC
RPS4P12	RPS4XP12	gene	HGNC:35951	HGNC
RPS4P13	RPS4XP13	gene	HGNC:36522	HGNC
RPS4P14	RPS4XP14	gene	HGNC:36737	HGNC
RPS4P15	RPS4XP15	gene	HGNC:36308	HGNC
RPS4P16	RPS4XP16	gene	HGNC:36365	HGNC
RPS4P17	RPS4XP17	gene	HGNC:36789	HGNC
RPS4P18	RPS4XP18	gene	HGNC:36170	HGNC
RPS4P19	RPS4XP19	gene	HGNC:36872	HGNC
RPS4P2	RPS4XP2	gene	HGNC:16563	HGNC
RPS4P20	RPS4XP20	gene	HGNC:36437	HGNC
RPS4P21	RPS4XP21	gene	HGNC:36228	HGNC
RPS4P22	RPS4XP22	gene	HGNC:36125	HGNC
RPS4P3	RPS4XP3	gene	HGNC:16251	HGNC
RPS4P4	RPS4XP4	gene	HGNC:36545	HGNC
RPS4P5	RPS4XP5	gene	HGNC:36670	HGNC
RPS4P6	RPS4XP6	gene	HGNC:36057	HGNC
RPS4P7	RPS4XP7	gene	HGNC:36885	HGNC
RPS4P8	RPS4XP8	gene	HGNC:36683	HGNC
RPS4P9	RPS4XP9	gene	HGNC:35792	HGNC
RPS4X	RPS4X	gene	HOM:51882034	HGNC
RPS4XL	RPS4XP3	gene	HGNC:16251	HGNC
RPS4XP1	RPS4XP1	gene	HGNC:32444	HGNC
RPS4XP10	RPS4XP10	gene	HGNC:35741	HGNC
RPS4XP11	RPS4XP11	gene	HGNC:37013	HGNC
RPS4XP12	RPS4XP12	gene	HGNC:35951	HGNC
RPS4XP13	RPS4XP13	gene	HGNC:36522	HGNC
RPS4XP14	RPS4XP14	gene	HGNC:36737	HGNC
RPS4XP15	RPS4XP15	gene	HGNC:36308	HGNC
RPS4XP16	RPS4XP16	gene	HGNC:36365	HGNC
RPS4XP17	RPS4XP17	gene	HGNC:36789	HGNC
RPS4XP18	RPS4XP18	gene	HGNC:36170	HGNC
RPS4XP19	RPS4XP19	gene	HGNC:36872	HGNC
RPS4XP2	RPS4XP2	gene	HGNC:16563	HGNC
RPS4XP20	RPS4XP20	gene	HGNC:36437	HGNC
RPS4XP21	RPS4XP21	gene	HGNC:36228	HGNC
RPS4XP22	RPS4XP22	gene	HGNC:36125	HGNC
RPS4XP23	RPS4XP23	gene	HGNC:48367	HGNC
RPS4XP3	RPS4XP3	gene	HGNC:16251	HGNC
RPS4XP4	RPS4XP4	gene	HGNC:36545	HGNC
RPS4XP5	RPS4XP5	gene	HGNC:36670	HGNC
RPS4XP6	RPS4XP6	gene	HGNC:36057	HGNC
RPS4XP7	RPS4XP7	gene	HGNC:36885	HGNC
RPS4XP8	RPS4XP8	gene	HGNC:36683	HGNC
RPS4XP9	RPS4XP9	gene	HGNC:35792	HGNC
RPS4Y	RPS4Y1	gene	HGNC:10425	HGNC
RPS4Y1	RPS4Y1	gene	HGNC:10425	HGNC
RPS4Y1P1	RPS4Y1P1	gene	HGNC:36893	HGNC
RPS4Y2	RPS4Y2	gene	HGNC:18501	HGNC
RPS4Y2P	RPS4Y2	gene	HGNC:18501	HGNC
RPS5	RPS5	gene	HOM:51872342	HGNC
RPS5L	RPS5P3	gene	HGNC:10427	HGNC
RPS5P1	RPS5P1	gene	HGNC:10428	HGNC
RPS5P2	RPS5P2	gene	HGNC:17222	HGNC
RPS5P3	RPS5P3	gene	HGNC:10427	HGNC
RPS5P4	RPS5P4	gene	HGNC:36122	HGNC
RPS5P5	RPS5P5	gene	HGNC:35626	HGNC
RPS5P6	RPS5P6	gene	HGNC:35960	HGNC
RPS5P7	RPS5P7	gene	HGNC:36881	HGNC
RPS5P8	RPS5P8	gene	HGNC:36531	HGNC
RPS6	RPS6	gene	HOM:51882036	HGNC
RPS6KA1	RPS6KA1	gene	HOM:51876380	HGNC
RPS6KA2	RPS6KA2	gene	HOM:51889862	HGNC
RPS6KA2-AS1	RPS6KA2-AS1	gene	HGNC:40511	HGNC
RPS6KA2-IT1	RPS6KA2-IT1	gene	HGNC:41378	HGNC
RPS6KA3	RPS6KA3	gene	HOM:51883672	HGNC
RPS6KA4	RPS6KA4	gene	HOM:51880840	HGNC
RPS6KA5	RPS6KA5	gene	HOM:51881145	HGNC
RPS6KA6	RPS6KA6	gene	HOM:51882645	HGNC
RPS6KB1	RPS6KB1	gene	HOM:51874836	HGNC
RPS6KB2	RPS6KB2	gene	HOM:51889863	HGNC
RPS6KB2-AS1	RPS6KB2-AS1	gene	HGNC:53744	HGNC
RPS6KC1	RPS6KC1	gene	HOM:51876965	HGNC
RPS6KL1	RPS6KL1	gene	HOM:51885959	HGNC
RPS6P1	RPS6P1	gene	HGNC:32478	HGNC
RPS6P10	RPS6P10	gene	HGNC:36730	HGNC
RPS6P11	RPS6P11	gene	HGNC:36270	HGNC
RPS6P12	RPS6P12	gene	HGNC:36375	HGNC
RPS6P13	RPS6P13	gene	HGNC:35772	HGNC
RPS6P14	RPS6P14	gene	HGNC:36738	HGNC
RPS6P15	RPS6P15	gene	HGNC:36942	HGNC
RPS6P16	RPS6P16	gene	HGNC:35668	HGNC
RPS6P17	RPS6P17	gene	HGNC:36669	HGNC
RPS6P18	RPS6P18	gene	HGNC:36496	HGNC
RPS6P19	RPS6P19	gene	HGNC:36136	HGNC
RPS6P2	RPS6P2	gene	HGNC:36446	HGNC
RPS6P20	RPS6P20	gene	HGNC:36940	HGNC
RPS6P21	RPS6P21	gene	HGNC:36478	HGNC
RPS6P22	RPS6P22	gene	HGNC:35655	HGNC
RPS6P23	RPS6P23	gene	HGNC:39581	HGNC
RPS6P24	RPS6P24	gene	HGNC:36070	HGNC
RPS6P25	RPS6P25	gene	HGNC:35948	HGNC
RPS6P26	RPS6P26	gene	HGNC:36713	HGNC
RPS6P3	RPS6P3	gene	HGNC:36943	HGNC
RPS6P4	RPS6P4	gene	HGNC:36548	HGNC
RPS6P5	RPS6P5	gene	HGNC:36242	HGNC
RPS6P7	RPS6P7	gene	HGNC:36092	HGNC
RPS6P8	RPS6P8	gene	HGNC:36999	HGNC
RPS6P9	RPS6P9	gene	HGNC:35938	HGNC
RPS7	RPS7	gene	HOM:51884458	HGNC
RPS7P1	RPS7P1	gene	HGNC:17081	HGNC
RPS7P10	RPS7P10	gene	HGNC:39903	HGNC
RPS7P11	RPS7P11	gene	HGNC:35841	HGNC
RPS7P12	RPS7P12	gene	HGNC:36147	HGNC
RPS7P13	RPS7P13	gene	HGNC:35756	HGNC
RPS7P14	RPS7P14	gene	HGNC:36602	HGNC
RPS7P15	RPS7P15	gene	HGNC:48878	HGNC
RPS7P2	RPS7P2	gene	HGNC:36079	HGNC
RPS7P3	RPS7P3	gene	HGNC:36518	HGNC
RPS7P4	RPS7P4	gene	HGNC:36000	HGNC
RPS7P5	RPS7P5	gene	HGNC:37037	HGNC
RPS7P6	RPS7P6	gene	HGNC:36334	HGNC
RPS7P7	RPS7P7	gene	HGNC:35690	HGNC
RPS7P8	RPS7P8	gene	HGNC:35710	HGNC
RPS7P9	RPS7P9	gene	HGNC:36998	HGNC
RPS8	RPS8	gene	HOM:51877783	HGNC
RPS8P1	RPS8P1	gene	HGNC:19789	HGNC
RPS8P10	RPS8P10	gene	HGNC:35628	HGNC
RPS8P11	RPS8P11	gene	HGNC:57005	HGNC
RPS8P3	RPS8P3	gene	HGNC:31000	HGNC
RPS8P4	RPS8P4	gene	HGNC:17478	HGNC
RPS8P5	RPS8P5	gene	HGNC:36417	HGNC
RPS8P6	RPS8P6	gene	HGNC:36947	HGNC
RPS8P7	RPS8P7	gene	HGNC:35795	HGNC
RPS8P8	RPS8P8	gene	HGNC:36213	HGNC
RPS8P9	RPS8P9	gene	HGNC:35524	HGNC
RPS9	RPS9	gene	HOM:51876275	HGNC
RPS9P	RPS9P1	gene	HGNC:10443	HGNC
RPS9P1	RPS9P1	gene	HGNC:10443	HGNC
RPS9P2	RPS9P2	gene	HGNC:19428	HGNC
RPS9P3	RPS9P3	gene	HGNC:36635	HGNC
RPS9P4	RPS9P4	gene	HGNC:36710	HGNC
RPSA	RPSA	gene	HOM:51877525	HGNC
RPSA2	RPSA2	gene	HOM:51877525	HGNC
RPSAP1	RPSAP1	gene	HGNC:16560	HGNC
RPSAP10	RPSAP10	gene	HGNC:31460	HGNC
RPSAP11	RPSAP11	gene	HGNC:6503	HGNC
RPSAP12	RPSAP12	gene	HGNC:6504	HGNC
RPSAP13	RPSAP13	gene	HGNC:6505	HGNC
RPSAP14	RPSAP14	gene	HGNC:6506	HGNC
RPSAP15	RPSAP15	gene	HGNC:31464	HGNC
RPSAP16	RPSAP16	gene	HGNC:35478	HGNC
RPSAP17	RPSAP17	gene	HGNC:35707	HGNC
RPSAP18	RPSAP18	gene	HGNC:36106	HGNC
RPSAP19	RPSAP19	gene	HGNC:36508	HGNC
RPSAP2	RPSAP2	gene	HGNC:18771	HGNC
RPSAP20	RPSAP20	gene	HGNC:35595	HGNC
RPSAP21	RPSAP21	gene	HGNC:36928	HGNC
RPSAP22	RPSAP22	gene	HGNC:36435	HGNC
RPSAP23	RPSAP23	gene	HGNC:36742	HGNC
RPSAP24	RPSAP24	gene	HGNC:36362	HGNC
RPSAP25	RPSAP25	gene	HGNC:36405	HGNC
RPSAP26	RPSAP26	gene	HGNC:36195	HGNC
RPSAP27	RPSAP27	gene	HGNC:36650	HGNC
RPSAP28	RPSAP28	gene	HGNC:35612	HGNC
RPSAP29	RPSAP29	gene	HGNC:36680	HGNC
RPSAP3	RPSAP3	gene	HGNC:19792	HGNC
RPSAP30	RPSAP30	gene	HGNC:35861	HGNC
RPSAP31	RPSAP31	gene	HGNC:35558	HGNC
RPSAP32	RPSAP32	gene	HGNC:50310	HGNC
RPSAP33	RPSAP33	gene	HGNC:35556	HGNC
RPSAP34	RPSAP34	gene	HGNC:36643	HGNC
RPSAP35	RPSAP35	gene	HGNC:36447	HGNC
RPSAP36	RPSAP36	gene	HGNC:35727	HGNC
RPSAP37	RPSAP37	gene	HGNC:35844	HGNC
RPSAP38	RPSAP38	gene	HGNC:35963	HGNC
RPSAP39	RPSAP39	gene	HGNC:37040	HGNC
RPSAP4	RPSAP4	gene	HGNC:20018	HGNC
RPSAP40	RPSAP40	gene	HGNC:36828	HGNC
RPSAP41	RPSAP41	gene	HGNC:36663	HGNC
RPSAP42	RPSAP42	gene	HGNC:36265	HGNC
RPSAP43	RPSAP43	gene	HGNC:35501	HGNC
RPSAP44	RPSAP44	gene	HGNC:36891	HGNC
RPSAP45	RPSAP45	gene	HGNC:35857	HGNC
RPSAP46	RPSAP46	gene	HGNC:36082	HGNC
RPSAP47	RPSAP47	gene	HGNC:36162	HGNC
RPSAP48	RPSAP48	gene	HGNC:36646	HGNC
RPSAP49	RPSAP49	gene	HGNC:35660	HGNC
RPSAP5	RPSAP5	gene	HGNC:20139	HGNC
RPSAP50	RPSAP50	gene	HGNC:35896	HGNC
RPSAP51	RPSAP51	gene	HGNC:36224	HGNC
RPSAP52	RPSAP52	gene	HGNC:35752	HGNC
RPSAP53	RPSAP53	gene	HGNC:36641	HGNC
RPSAP54	RPSAP54	gene	HGNC:36373	HGNC
RPSAP55	RPSAP55	gene	HGNC:36921	HGNC
RPSAP56	RPSAP56	gene	HGNC:36018	HGNC
RPSAP57	RPSAP57	gene	HGNC:35889	HGNC
RPSAP58	RPSA2	gene	HOM:51877525	HGNC
RPSAP59	RPSAP59	gene	HGNC:36957	HGNC
RPSAP6	RPSAP6	gene	HGNC:31458	HGNC
RPSAP60	RPSAP60	gene	HGNC:36331	HGNC
RPSAP61	RPSAP61	gene	HGNC:36760	HGNC
RPSAP62	RPSAP62	gene	HGNC:35583	HGNC
RPSAP63	RPSAP63	gene	HGNC:35581	HGNC
RPSAP64	RPSAP64	gene	HGNC:39642	HGNC
RPSAP65	RPSAP65	gene	HGNC:51914	HGNC
RPSAP66	RPSAP66	gene	HGNC:51916	HGNC
RPSAP67	RPSAP67	gene	HGNC:51918	HGNC
RPSAP68	RPSAP68	gene	HGNC:51920	HGNC
RPSAP69	RPSAP69	gene	HGNC:51922	HGNC
RPSAP7	RPSAP7	gene	HGNC:31461	HGNC
RPSAP70	RPSAP70	gene	HGNC:51923	HGNC
RPSAP71	RPSAP71	gene	HGNC:51924	HGNC
RPSAP72	RPSAP72	gene	HGNC:51925	HGNC
RPSAP73	RPSAP73	gene	HGNC:51926	HGNC
RPSAP74	RPSAP74	gene	HGNC:51928	HGNC
RPSAP75	RPSAP75	gene	HGNC:51929	HGNC
RPSAP76	RPSAP76	gene	HGNC:51930	HGNC
RPSAP8	RPSAP8	gene	HGNC:31462	HGNC
RPSAP9	RPSAP9	gene	HGNC:31463	HGNC
RPSM12	MRPS12	gene	HOM:51880491	HGNC
RPT1	PSMC2	gene	HOM:51884293	HGNC
RPT2	PSMC1	gene	HOM:51878556	HGNC
RPT3	PSMC4	gene	HOM:51882497	HGNC
RPT5	PSMC3	gene	HOM:51882172	HGNC
RPT5	PSMC6	gene	HOM:51874125	HGNC
RPT6	PSMC5	gene	HOM:51881999	HGNC
RPTN	RPTN	gene	HOM:51889864	HGNC
RPTOR	RPTOR	gene	HOM:51884948	HGNC
RPTPA	PTPRA	gene	HOM:51878726	HGNC
RPTPB	PTPRZ1	gene	HOM:51871272	HGNC
RPTPG	PTPRG	gene	HOM:51885864	HGNC
RPTPRHO	PTPRT	gene	HOM:51885862	HGNC
RPTPU	PTPRM	gene	HOM:51872006	HGNC
RPU1	SNRNP70	gene	HOM:51881394	HGNC
RPUSD1	RPUSD1	gene	HOM:51875114	HGNC
RPUSD2	RPUSD2	gene	HOM:51886024	HGNC
RPUSD3	RPUSD3	gene	HOM:51889865	HGNC
RPUSD4	RPUSD4	gene	HOM:51879350	HGNC
RPX	HESX1	gene	HOM:51870724	HGNC
RPYL10	RPL15	gene	HOM:51882035	HGNC
RQC2	NEMF	gene	HOM:51888877	HGNC
RQCD1	CNOT9	gene	HOM:51878727	HGNC
RRAD	RRAD	gene	HOM:51875170	HGNC
RRAGA	RRAGA	gene	HOM:51882412	HGNC
RRAGAP	RRAGAP1	gene	HGNC:20242	HGNC
RRAGAP1	RRAGAP1	gene	HGNC:20242	HGNC
RRAGAP1-AS1	RRAGAP1-AS1	gene	HGNC:55445	HGNC
RRAGB	RRAGB	gene	HOM:51882411	HGNC
RRAGC	RRAGC	gene	HOM:51878728	HGNC
RRAGC-DT	RRAGC-DT	gene	HGNC:55793	HGNC
RRAGD	RRAGD	gene	HOM:51883736	HGNC
RRAS	RRAS	gene	HOM:51874128	HGNC
RRAS1	RRAS	gene	HOM:51874128	HGNC
RRAS2	RRAS2	gene	HOM:51882384	HGNC
RRAS2P1	RRAS2P1	gene	HGNC:54561	HGNC
RRAS2P2	RRAS2P2	gene	HGNC:54562	HGNC
RRAS3	MRAS	gene	HOM:51877866	HGNC
RRB1	GRWD1	gene	HOM:51871734	HGNC
RRB2	RARB	gene	HOM:51889745	HGNC
RRBP1	RRBP1	gene	HOM:51871672	HGNC
RRBP1P1	RRBP1P1	gene	HGNC:55607	HGNC
RRBP1P2	RRBP1P2	gene	HGNC:55608	HGNC
RREB1	RREB1	gene	HOM:51876400	HGNC
RRF	MRRF	gene	HOM:51884692	HGNC
RRFERV	LINC01770	gene	HGNC:52560	HGNC
RRG1	SMYD5	gene	HOM:51882911	HGNC
RRH	RRH	gene	HOM:51878386	HGNC
RRM1	RRM1	gene	HOM:51871697	HGNC
RRM1-AS1	RRM1-AS1	gene	HGNC:40512	HGNC
RRM2	RRM2	gene	HOM:51871471	HGNC
RRM2B	RRM2B	gene	HOM:51874345	HGNC
RRM2P2	RRM2P2	gene	HGNC:10454	HGNC
RRM2P3	RRM2P3	gene	HGNC:10455	HGNC
RRM2P4	RRM2P4	gene	HGNC:10456	HGNC
RRMJ2	MRM2	gene	HOM:51875824	HGNC
RRN3	RRN3	gene	HOM:51876685	HGNC
RRN3P1	RRN3P1	gene	HGNC:30548	HGNC
RRN3P2	RRN3P2	gene	HOM:51876685	HGNC
RRN3P3	RRN3P3	gene	HGNC:37620	HGNC
RRN3P4	RRN3P4	gene	HGNC:54536	HGNC
RRNAD1	METTL25B	gene	HOM:51888346	HGNC
RRP	RHBDL1	gene	HOM:51886035	HGNC
RRP1	RRP1	gene	HOM:51889866	HGNC
RRP1	RRP1B	gene	HOM:51871720	HGNC
RRP10	RIOK1	gene	HOM:51874513	HGNC
RRP12	RRP12	gene	HOM:51877013	HGNC
RRP14	SURF6	gene	HOM:51890277	HGNC
RRP15	RRP15	gene	HOM:51882010	HGNC
RRP17	NOL12	gene	HOM:51884157	HGNC
RRP17	RASL10B	gene	HOM:51880782	HGNC
RRP1A	RRP1	gene	HOM:51889866	HGNC
RRP1B	RRP1B	gene	HOM:51871720	HGNC
RRP2	RMRP	gene	HOM:51889813	HGNC
RRP20	PNO1	gene	HOM:51884338	HGNC
RRP22	RASL10A	gene	HOM:51880781	HGNC
RRP3	DDX47	gene	HOM:51879119	HGNC
RRP36	RRP36	gene	HOM:51871596	HGNC
RRP4	EXOSC2	gene	HOM:51873843	HGNC
RRP40	EXOSC3	gene	HOM:51874748	HGNC
RRP40P	EXOSC3	gene	HOM:51874748	HGNC
RRP41	EXOSC4	gene	HOM:51873647	HGNC
RRP41A	EXOSC4	gene	HOM:51873647	HGNC
RRP41B	EXOSC5	gene	HOM:51879534	HGNC
RRP41P	EXOSC4	gene	HOM:51873647	HGNC
RRP42	EXOSC7	gene	HOM:51883116	HGNC
RRP42P	EXOSC7	gene	HOM:51883116	HGNC
RRP43	EXOSC8	gene	HOM:51878181	HGNC
RRP43P	EXOSC8	gene	HOM:51878181	HGNC
RRP44	DIS3	gene	HOM:51882078	HGNC
RRP45	EXOSC9	gene	HOM:51876789	HGNC
RRP45P	EXOSC9	gene	HOM:51876789	HGNC
RRP46	EXOSC5	gene	HOM:51879534	HGNC
RRP46P	EXOSC5	gene	HOM:51879534	HGNC
RRP47	C1D	gene	HOM:51882920	HGNC
RRP4P	EXOSC2	gene	HOM:51873843	HGNC
RRP5	PDCD11	gene	HOM:51871846	HGNC
RRP6	EXOSC10	gene	HOM:51884056	HGNC
RRP6P	EXOSC10	gene	HOM:51884056	HGNC
RRP7	RRP7A	gene	HOM:51883010	HGNC
RRP7A	RRP7A	gene	HOM:51883010	HGNC
RRP7B	RRP7BP	gene	HOM:51883010	HGNC
RRP7BP	RRP7BP	gene	HOM:51883010	HGNC
RRP8	RRP8	gene	HOM:51875668	HGNC
RRP9	RRP9	gene	HOM:51878710	HGNC
RRR1	DACT3	gene	HOM:51879834	HGNC
RRS1	RRS1	gene	HOM:51875583	HGNC
RRS1-AS1	RRS1-DT	gene	HGNC:50465	HGNC
RRS1-DT	RRS1-DT	gene	HGNC:50465	HGNC
RRT2	DPH7	gene	HOM:51881946	HGNC
RS	PITX2	gene	HOM:51878431	HGNC
RS	REG1CP	gene	HGNC:9953	HGNC
RS	RS1	gene	HOM:51878729	HGNC
RS1	RS1	gene	HOM:51878729	HGNC
RS21C6	DCTPP1	gene	HOM:51884466	HGNC
RS447	USP17L9P	gene	HGNC:12615	HGNC
RSA1	NUFIP1	gene	HOM:51875285	HGNC
RSA4	NLE1	gene	HOM:51874605	HGNC
RSAD1	RSAD1	gene	HOM:51882315	HGNC
RSAD2	RSAD2	gene	HOM:51879940	HGNC
RSAFD1	TYW1	gene	HOM:51876707	HGNC
RSAFD2	TYW1B	gene	HOM:51876707	HGNC
RSBN1	RSBN1	gene	HOM:51889867	HGNC
RSBN1L	RSBN1L	gene	HOM:51889868	HGNC
RSBN1L-AS1	APTR	gene	HGNC:44173	HGNC
RSC1A1	DDI2	gene	HOM:51884214	HGNC
RSC6P	SMARCD1	gene	HOM:51871002	HGNC
RSC6P	SMARCD2	gene	HOM:51890065	HGNC
RSC6P	SMARCD3	gene	HOM:51880838	HGNC
RSC786	TLR1	gene	HOM:51881613	HGNC
RSC8	SMARCC1	gene	HOM:51881146	HGNC
RSC8	SMARCC2	gene	HOM:51870999	HGNC
RSDR1	DHRS3	gene	HOM:51872797	HGNC
RSE	TYRO3	gene	HOM:51873354	HGNC
RSE1	SF3B3	gene	HOM:51876627	HGNC
RSF-1	RSF1	gene	HOM:51875212	HGNC
RSF1	RSF1	gene	HOM:51875212	HGNC
RSF1-IT1	RSF1-IT1	gene	HGNC:41439	HGNC
RSF1-IT2	RSF1-IT2	gene	HGNC:41438	HGNC
RSG1	CPLANE2	gene	HOM:51876848	HGNC
RSHL1	RSPH6A	gene	HOM:51878733	HGNC
RSHL2	RSPH3	gene	HOM:51878731	HGNC
RSHL3	RSPH4A	gene	HOM:51878732	HGNC
RSK-B	RPS6KA4	gene	HOM:51880840	HGNC
RSK1	RPS6KA1	gene	HOM:51876380	HGNC
RSK2	RPS6KA3	gene	HOM:51883672	HGNC
RSK3	RPS6KA2	gene	HOM:51889862	HGNC
RSK4	RPS6KA6	gene	HOM:51882645	HGNC
RSKL1	RPS6KC1	gene	HOM:51876965	HGNC
RSKL2	RPS6KL1	gene	HOM:51885959	HGNC
RSKR	RSKR	gene	HOM:51889870	HGNC
RSL1D1	RSL1D1	gene	HOM:51880467	HGNC
RSL1D1-DT	RSL1D1-DT	gene	HGNC:55337	HGNC
RSL24D1	RSL24D1	gene	HOM:51871211	HGNC
RSL24D1P	RSL24D1P1	gene	HGNC:13979	HGNC
RSL24D1P1	RSL24D1P1	gene	HGNC:13979	HGNC
RSL24D1P10	RSL24D1P10	gene	HGNC:37875	HGNC
RSL24D1P11	RSL24D1P11	gene	HGNC:37881	HGNC
RSL24D1P19	RSL24D1P4	gene	HGNC:37884	HGNC
RSL24D1P2	RSL24D1P2	gene	HGNC:37867	HGNC
RSL24D1P3	RSL24D1P3	gene	HGNC:37883	HGNC
RSL24D1P4	RSL24D1P4	gene	HGNC:37884	HGNC
RSL24D1P5	RSL24D1P5	gene	HGNC:37870	HGNC
RSL24D1P6	RSL24D1P6	gene	HGNC:37876	HGNC
RSL24D1P7	RSL24D1P7	gene	HGNC:37877	HGNC
RSL24D1P8	RSL24D1P8	gene	HGNC:37873	HGNC
RSL24D1P9	RSL24D1P9	gene	HGNC:37880	HGNC
RSMD1	SELENON	gene	HOM:51871850	HGNC
RSN	CLIP1	gene	HOM:51872394	HGNC
RSNL1	CLIP3	gene	HOM:51886976	HGNC
RSNL2	CLIP4	gene	HOM:51885262	HGNC
RSP-1	RSU1	gene	HOM:51873559	HGNC
RSP3	RSPH3	gene	HOM:51878731	HGNC
RSP4	RSPH6A	gene	HOM:51878733	HGNC
RSP44	RSPH1	gene	HOM:51876795	HGNC
RSP5	NEDD4L	gene	HOM:51877975	HGNC
RSP6	RSPH6A	gene	HOM:51878733	HGNC
RSPH1	RSPH1	gene	HOM:51876795	HGNC
RSPH1-DT	RSPH1-DT	gene	HGNC:55644	HGNC
RSPH10A	RSPH1	gene	HOM:51876795	HGNC
RSPH10B	RSPH10B	gene	HOM:51883465	HGNC
RSPH10B2	RSPH10B2	gene	HOM:51883465	HGNC
RSPH11	ROPN1L	gene	HOM:51881298	HGNC
RSPH12	PPIL6	gene	HOM:51879586	HGNC
RSPH14	RSPH14	gene	HOM:51878734	HGNC
RSPH16A	DNAJB13	gene	HOM:51881700	HGNC
RSPH16B	DNAJB1	gene	HOM:51872854	HGNC
RSPH22	DYNLL2	gene	HOM:51871875	HGNC
RSPH23	NME5	gene	HOM:51878058	HGNC
RSPH3	RSPH3	gene	HOM:51878731	HGNC
RSPH4A	RSPH4A	gene	HOM:51878732	HGNC
RSPH4B	RSPH6A	gene	HOM:51878733	HGNC
RSPH6A	RSPH6A	gene	HOM:51878733	HGNC
RSPH6B	RSPH4A	gene	HOM:51878732	HGNC
RSPH9	RSPH9	gene	HOM:51879209	HGNC
RSPO1	RSPO1	gene	HOM:51871455	HGNC
RSPO2	RSPO2	gene	HOM:51879339	HGNC
RSPO3	RSPO3	gene	HOM:51871691	HGNC
RSPO4	RSPO4	gene	HOM:51880317	HGNC
RSPONDIN	RSPO1	gene	HOM:51871455	HGNC
